step,episode,episode_return,episode_length,seed
417792,1069,500.0,500,0
417792,1070,500.0,500,0
419840,1071,500.0,500,0
419840,1072,500.0,500,0
419840,1073,500.0,500,0
419840,1074,500.0,500,0
421888,1075,500.0,500,0
421888,1076,500.0,500,0
421888,1077,500.0,500,0
421888,1078,500.0,500,0
423936,1079,500.0,500,0
423936,1080,500.0,500,0
423936,1081,500.0,500,0
423936,1082,500.0,500,0
425984,1083,500.0,500,0
425984,1084,233.0,233,0
425984,1085,500.0,500,0
425984,1086,500.0,500,0
428032,1087,500.0,500,0
428032,1088,341.0,341,0
428032,1089,500.0,500,0
428032,1090,131.0,131,0
428032,1091,500.0,500,0
430080,1092,500.0,500,0
430080,1093,500.0,500,0
430080,1094,500.0,500,0
430080,1095,500.0,500,0
432128,1096,415.0,415,0
432128,1097,500.0,500,0
432128,1098,500.0,500,0
432128,1099,500.0,500,0
434176,1100,500.0,500,0
434176,1101,500.0,500,0
434176,1102,500.0,500,0
434176,1103,500.0,500,0
436224,1104,500.0,500,0
436224,1105,500.0,500,0
436224,1106,500.0,500,0
436224,1107,500.0,500,0
438272,1108,500.0,500,0
438272,1109,500.0,500,0
438272,1110,202.0,202,0
438272,1111,500.0,500,0
440320,1112,500.0,500,0
440320,1113,500.0,500,0
440320,1114,500.0,500,0
440320,1115,500.0,500,0
442368,1116,500.0,500,0
442368,1117,500.0,500,0
442368,1118,500.0,500,0
442368,1119,500.0,500,0
444416,1120,500.0,500,0
444416,1121,500.0,500,0
444416,1122,500.0,500,0
444416,1123,500.0,500,0
446464,1124,500.0,500,0
446464,1125,500.0,500,0
446464,1126,500.0,500,0
446464,1127,500.0,500,0
448512,1128,500.0,500,0
448512,1129,500.0,500,0
448512,1130,500.0,500,0
448512,1131,500.0,500,0
450560,1132,500.0,500,0
450560,1133,500.0,500,0
450560,1134,500.0,500,0
450560,1135,500.0,500,0
452608,1136,500.0,500,0
452608,1137,500.0,500,0
452608,1138,500.0,500,0
452608,1139,500.0,500,0
454656,1140,500.0,500,0
454656,1141,500.0,500,0
454656,1142,500.0,500,0
454656,1143,500.0,500,0
456704,1144,500.0,500,0
456704,1145,500.0,500,0
456704,1146,500.0,500,0
456704,1147,500.0,500,0
458752,1148,500.0,500,0
458752,1149,500.0,500,0
458752,1150,500.0,500,0
458752,1151,500.0,500,0
460800,1152,500.0,500,0
460800,1153,500.0,500,0
460800,1154,500.0,500,0
460800,1155,500.0,500,0
462848,1156,500.0,500,0
462848,1157,500.0,500,0
462848,1158,500.0,500,0
462848,1159,500.0,500,0
464896,1160,500.0,500,0
464896,1161,500.0,500,0
464896,1162,500.0,500,0
464896,1163,500.0,500,0
466944,1164,500.0,500,0
466944,1165,500.0,500,0
466944,1166,500.0,500,0
466944,1167,500.0,500,0
468992,1168,500.0,500,0
468992,1169,500.0,500,0
468992,1170,500.0,500,0
468992,1171,500.0,500,0
471040,1172,500.0,500,0
471040,1173,500.0,500,0
471040,1174,500.0,500,0
471040,1175,500.0,500,0
473088,1176,500.0,500,0
473088,1177,500.0,500,0
473088,1178,500.0,500,0
473088,1179,500.0,500,0
475136,1180,500.0,500,0
475136,1181,500.0,500,0
475136,1182,500.0,500,0
475136,1183,500.0,500,0
477184,1184,500.0,500,0
477184,1185,500.0,500,0
477184,1186,500.0,500,0
477184,1187,500.0,500,0
479232,1188,500.0,500,0
479232,1189,500.0,500,0
479232,1190,500.0,500,0
479232,1191,500.0,500,0
481280,1192,500.0,500,0
481280,1193,500.0,500,0
481280,1194,500.0,500,0
481280,1195,500.0,500,0
483328,1196,500.0,500,0
483328,1197,500.0,500,0
483328,1198,500.0,500,0
483328,1199,500.0,500,0
485376,1200,500.0,500,0
485376,1201,500.0,500,0
485376,1202,491.0,491,0
485376,1203,500.0,500,0
487424,1204,500.0,500,0
487424,1205,500.0,500,0
487424,1206,500.0,500,0
487424,1207,500.0,500,0
489472,1208,500.0,500,0
489472,1209,500.0,500,0
489472,1210,500.0,500,0
489472,1211,500.0,500,0
491520,1212,500.0,500,0
491520,1213,500.0,500,0
491520,1214,500.0,500,0
491520,1215,500.0,500,0
493568,1216,500.0,500,0
493568,1217,500.0,500,0
493568,1218,500.0,500,0
493568,1219,500.0,500,0
495616,1220,500.0,500,0
495616,1221,500.0,500,0
495616,1222,500.0,500,0
495616,1223,500.0,500,0
497664,1224,500.0,500,0
497664,1225,500.0,500,0
497664,1226,500.0,500,0
497664,1227,500.0,500,0
499712,1228,500.0,500,0
499712,1229,500.0,500,0
499712,1230,500.0,500,0
499712,1231,500.0,500,0
501760,1232,500.0,500,0
501760,1233,500.0,500,0
501760,1234,500.0,500,0
501760,1235,500.0,500,0
503808,1236,500.0,500,0
503808,1237,500.0,500,0
503808,1238,500.0,500,0
503808,1239,500.0,500,0
505856,1240,500.0,500,0
505856,1241,500.0,500,0
505856,1242,500.0,500,0
505856,1243,500.0,500,0
507904,1244,500.0,500,0
507904,1245,500.0,500,0
507904,1246,500.0,500,0
507904,1247,500.0,500,0
509952,1248,500.0,500,0
509952,1249,500.0,500,0
509952,1250,164.0,164,0
509952,1251,500.0,500,0
512000,1252,500.0,500,0
512000,1253,500.0,500,0
512000,1254,500.0,500,0
512000,1255,500.0,500,0
514048,1256,500.0,500,0
514048,1257,500.0,500,0
514048,1258,500.0,500,0
514048,1259,500.0,500,0
516096,1260,500.0,500,0
516096,1261,500.0,500,0
516096,1262,500.0,500,0
516096,1263,500.0,500,0
518144,1264,500.0,500,0
518144,1265,500.0,500,0
518144,1266,500.0,500,0
518144,1267,500.0,500,0
520192,1268,500.0,500,0
520192,1269,500.0,500,0
520192,1270,500.0,500,0
520192,1271,500.0,500,0
522240,1272,500.0,500,0
522240,1273,500.0,500,0
522240,1274,500.0,500,0
522240,1275,500.0,500,0
524288,1276,500.0,500,0
524288,1277,500.0,500,0
524288,1278,500.0,500,0
524288,1279,500.0,500,0
526336,1280,500.0,500,0
526336,1281,500.0,500,0
526336,1282,500.0,500,0
526336,1283,500.0,500,0
528384,1284,500.0,500,0
528384,1285,500.0,500,0
528384,1286,500.0,500,0
528384,1287,500.0,500,0
530432,1288,500.0,500,0
530432,1289,500.0,500,0
530432,1290,500.0,500,0
530432,1291,500.0,500,0
532480,1292,500.0,500,0
532480,1293,500.0,500,0
532480,1294,500.0,500,0
532480,1295,500.0,500,0
534528,1296,163.0,163,0
534528,1297,500.0,500,0
534528,1298,500.0,500,0
534528,1299,500.0,500,0
536576,1300,500.0,500,0
536576,1301,500.0,500,0
536576,1302,500.0,500,0
536576,1303,500.0,500,0
538624,1304,500.0,500,0
538624,1305,500.0,500,0
538624,1306,500.0,500,0
538624,1307,500.0,500,0
540672,1308,300.0,300,0
540672,1309,500.0,500,0
540672,1310,500.0,500,0
540672,1311,500.0,500,0
540672,1312,204.0,204,0
542720,1313,500.0,500,0
542720,1314,500.0,500,0
542720,1315,500.0,500,0
542720,1316,500.0,500,0
544768,1317,500.0,500,0
544768,1318,99.0,99,0
544768,1319,500.0,500,0
544768,1320,500.0,500,0
546816,1321,500.0,500,0
546816,1322,500.0,500,0
546816,1323,500.0,500,0
546816,1324,500.0,500,0
548864,1325,500.0,500,0
548864,1326,500.0,500,0
548864,1327,500.0,500,0
548864,1328,500.0,500,0
550912,1329,500.0,500,0
550912,1330,500.0,500,0
550912,1331,500.0,500,0
550912,1332,500.0,500,0
552960,1333,500.0,500,0
552960,1334,500.0,500,0
552960,1335,500.0,500,0
552960,1336,500.0,500,0
555008,1337,500.0,500,0
555008,1338,500.0,500,0
555008,1339,500.0,500,0
555008,1340,500.0,500,0
557056,1341,500.0,500,0
557056,1342,500.0,500,0
557056,1343,500.0,500,0
557056,1344,500.0,500,0
559104,1345,500.0,500,0
559104,1346,500.0,500,0
559104,1347,500.0,500,0
559104,1348,500.0,500,0
561152,1349,500.0,500,0
561152,1350,500.0,500,0
561152,1351,500.0,500,0
561152,1352,500.0,500,0
563200,1353,500.0,500,0
563200,1354,500.0,500,0
563200,1355,500.0,500,0
563200,1356,500.0,500,0
565248,1357,500.0,500,0
565248,1358,500.0,500,0
565248,1359,500.0,500,0
565248,1360,500.0,500,0
567296,1361,500.0,500,0
567296,1362,500.0,500,0
567296,1363,500.0,500,0
567296,1364,500.0,500,0
569344,1365,500.0,500,0
569344,1366,500.0,500,0
569344,1367,500.0,500,0
569344,1368,500.0,500,0
571392,1369,500.0,500,0
571392,1370,500.0,500,0
571392,1371,500.0,500,0
571392,1372,500.0,500,0
573440,1373,500.0,500,0
573440,1374,500.0,500,0
573440,1375,500.0,500,0
573440,1376,500.0,500,0
575488,1377,500.0,500,0
575488,1378,500.0,500,0
575488,1379,500.0,500,0
575488,1380,500.0,500,0
577536,1381,291.0,291,0
577536,1382,500.0,500,0
577536,1383,500.0,500,0
577536,1384,500.0,500,0
579584,1385,500.0,500,0
579584,1386,500.0,500,0
579584,1387,500.0,500,0
579584,1388,500.0,500,0
581632,1389,411.0,411,0
581632,1390,500.0,500,0
581632,1391,500.0,500,0
581632,1392,500.0,500,0
583680,1393,500.0,500,0
583680,1394,500.0,500,0
583680,1395,500.0,500,0
583680,1396,500.0,500,0
585728,1397,500.0,500,0
585728,1398,500.0,500,0
585728,1399,500.0,500,0
585728,1400,500.0,500,0
587776,1401,500.0,500,0
587776,1402,500.0,500,0
587776,1403,500.0,500,0
587776,1404,371.0,371,0
589824,1405,500.0,500,0
589824,1406,500.0,500,0
589824,1407,500.0,500,0
589824,1408,500.0,500,0
591872,1409,500.0,500,0
591872,1410,500.0,500,0
591872,1411,500.0,500,0
591872,1412,500.0,500,0
593920,1413,500.0,500,0
593920,1414,500.0,500,0
593920,1415,500.0,500,0
593920,1416,500.0,500,0
595968,1417,372.0,372,0
595968,1418,500.0,500,0
595968,1419,442.0,442,0
595968,1420,500.0,500,0
598016,1421,500.0,500,0
598016,1422,413.0,413,0
598016,1423,500.0,500,0
598016,1424,500.0,500,0
600064,1425,500.0,500,0
600064,1426,500.0,500,0
600064,1427,404.0,404,0
600064,1428,500.0,500,0
602112,1429,500.0,500,0
602112,1430,500.0,500,0
602112,1431,500.0,500,0
602112,1432,419.0,419,0
604160,1433,500.0,500,0
604160,1434,500.0,500,0
604160,1435,500.0,500,0
604160,1436,500.0,500,0
606208,1437,396.0,396,0
606208,1438,489.0,489,0
606208,1439,369.0,369,0
606208,1440,408.0,408,0
608256,1441,500.0,500,0
608256,1442,347.0,347,0
608256,1443,406.0,406,0
608256,1444,340.0,340,0
610304,1445,397.0,397,0
610304,1446,500.0,500,0
610304,1447,345.0,345,0
610304,1448,500.0,500,0
612352,1449,441.0,441,0
612352,1450,500.0,500,0
612352,1451,286.0,286,0
612352,1452,500.0,500,0
614400,1453,500.0,500,0
614400,1454,500.0,500,0
614400,1455,265.0,265,0
614400,1456,358.0,358,0
614400,1457,227.0,227,0
616448,1458,250.0,250,0
616448,1459,285.0,285,0
616448,1460,206.0,206,0
616448,1461,300.0,300,0
616448,1462,376.0,376,0
616448,1463,363.0,363,0
618496,1464,500.0,500,0
618496,1465,500.0,500,0
618496,1466,287.0,287,0
618496,1467,317.0,317,0
618496,1468,384.0,384,0
620544,1469,312.0,312,0
620544,1470,305.0,305,0
620544,1471,336.0,336,0
620544,1472,449.0,449,0
620544,1473,216.0,216,0
622592,1474,297.0,297,0
622592,1475,239.0,239,0
622592,1476,265.0,265,0
622592,1477,364.0,364,0
622592,1478,347.0,347,0
622592,1479,439.0,439,0
624640,1480,326.0,326,0
624640,1481,414.0,414,0
624640,1482,464.0,464,0
624640,1483,327.0,327,0
624640,1484,203.0,203,0
624640,1485,187.0,187,0
626688,1486,381.0,381,0
626688,1487,500.0,500,0
626688,1488,500.0,500,0
626688,1489,462.0,462,0
628736,1490,303.0,303,0
628736,1491,278.0,278,0
628736,1492,253.0,253,0
628736,1493,315.0,315,0
628736,1494,291.0,291,0
628736,1495,312.0,312,0
628736,1496,290.0,290,0
630784,1497,324.0,324,0
630784,1498,299.0,299,0
630784,1499,286.0,286,0
630784,1500,262.0,262,0
630784,1501,423.0,423,0
632832,1502,263.0,263,0
632832,1503,239.0,239,0
632832,1504,312.0,312,0
632832,1505,242.0,242,0
632832,1506,290.0,290,0
632832,1507,261.0,261,0
632832,1508,388.0,388,0
634880,1509,320.0,320,0
634880,1510,260.0,260,0
634880,1511,236.0,236,0
634880,1512,455.0,455,0
634880,1513,340.0,340,0
634880,1514,303.0,303,0
636928,1515,472.0,472,0
636928,1516,314.0,314,0
636928,1517,343.0,343,0
636928,1518,218.0,218,0
636928,1519,385.0,385,0
638976,1520,333.0,333,0
638976,1521,235.0,235,0
638976,1522,500.0,500,0
638976,1523,233.0,233,0
638976,1524,424.0,424,0
641024,1525,500.0,500,0
641024,1526,500.0,500,0
641024,1527,500.0,500,0
641024,1528,500.0,500,0
643072,1529,500.0,500,0
643072,1530,439.0,439,0
643072,1531,296.0,296,0
643072,1532,500.0,500,0
645120,1533,324.0,324,0
645120,1534,500.0,500,0
645120,1535,500.0,500,0
645120,1536,271.0,271,0
645120,1537,379.0,379,0
647168,1538,500.0,500,0
647168,1539,414.0,414,0
647168,1540,500.0,500,0
647168,1541,476.0,476,0
649216,1542,500.0,500,0
649216,1543,500.0,500,0
649216,1544,414.0,414,0
649216,1545,500.0,500,0
651264,1546,500.0,500,0
651264,1547,363.0,363,0
651264,1548,500.0,500,0
651264,1549,500.0,500,0
653312,1550,313.0,313,0
653312,1551,500.0,500,0
653312,1552,460.0,460,0
653312,1553,488.0,488,0
655360,1554,500.0,500,0
655360,1555,393.0,393,0
655360,1556,357.0,357,0
655360,1557,500.0,500,0
657408,1558,312.0,312,0
657408,1559,500.0,500,0
657408,1560,400.0,400,0
657408,1561,500.0,500,0
659456,1562,500.0,500,0
659456,1563,500.0,500,0
659456,1564,500.0,500,0
659456,1565,500.0,500,0
661504,1566,495.0,495,0
661504,1567,500.0,500,0
661504,1568,483.0,483,0
661504,1569,377.0,377,0
663552,1570,496.0,496,0
663552,1571,500.0,500,0
663552,1572,113.0,113,0
663552,1573,500.0,500,0
665600,1574,500.0,500,0
665600,1575,500.0,500,0
665600,1576,500.0,500,0
665600,1577,500.0,500,0
667648,1578,485.0,485,0
667648,1579,500.0,500,0
667648,1580,456.0,456,0
667648,1581,446.0,446,0
669696,1582,500.0,500,0
669696,1583,469.0,469,0
669696,1584,487.0,487,0
669696,1585,500.0,500,0
671744,1586,500.0,500,0
671744,1587,500.0,500,0
671744,1588,500.0,500,0
671744,1589,500.0,500,0
673792,1590,500.0,500,0
673792,1591,172.0,172,0
673792,1592,500.0,500,0
673792,1593,500.0,500,0
675840,1594,500.0,500,0
675840,1595,500.0,500,0
675840,1596,500.0,500,0
675840,1597,500.0,500,0
677888,1598,500.0,500,0
677888,1599,500.0,500,0
677888,1600,500.0,500,0
677888,1601,500.0,500,0
679936,1602,500.0,500,0
679936,1603,500.0,500,0
679936,1604,500.0,500,0
679936,1605,500.0,500,0
681984,1606,500.0,500,0
681984,1607,500.0,500,0
681984,1608,500.0,500,0
681984,1609,500.0,500,0
684032,1610,500.0,500,0
684032,1611,500.0,500,0
684032,1612,500.0,500,0
684032,1613,500.0,500,0
686080,1614,500.0,500,0
686080,1615,500.0,500,0
686080,1616,500.0,500,0
686080,1617,500.0,500,0
688128,1618,500.0,500,0
688128,1619,500.0,500,0
688128,1620,500.0,500,0
688128,1621,500.0,500,0
690176,1622,500.0,500,0
690176,1623,500.0,500,0
690176,1624,500.0,500,0
690176,1625,500.0,500,0
692224,1626,500.0,500,0
692224,1627,500.0,500,0
692224,1628,500.0,500,0
692224,1629,500.0,500,0
694272,1630,500.0,500,0
694272,1631,500.0,500,0
694272,1632,500.0,500,0
694272,1633,500.0,500,0
696320,1634,500.0,500,0
696320,1635,500.0,500,0
696320,1636,500.0,500,0
696320,1637,223.0,223,0
698368,1638,500.0,500,0
698368,1639,500.0,500,0
698368,1640,500.0,500,0
698368,1641,500.0,500,0
700416,1642,500.0,500,0
700416,1643,500.0,500,0
700416,1644,500.0,500,0
700416,1645,500.0,500,0
702464,1646,500.0,500,0
702464,1647,500.0,500,0
702464,1648,500.0,500,0
702464,1649,500.0,500,0
704512,1650,500.0,500,0
704512,1651,500.0,500,0
704512,1652,500.0,500,0
704512,1653,500.0,500,0
706560,1654,500.0,500,0
706560,1655,500.0,500,0
706560,1656,500.0,500,0
706560,1657,500.0,500,0
708608,1658,500.0,500,0
708608,1659,500.0,500,0
708608,1660,500.0,500,0
708608,1661,500.0,500,0
710656,1662,500.0,500,0
710656,1663,500.0,500,0
710656,1664,500.0,500,0
710656,1665,62.0,62,0
712704,1666,500.0,500,0
712704,1667,500.0,500,0
712704,1668,500.0,500,0
712704,1669,500.0,500,0
714752,1670,500.0,500,0
714752,1671,500.0,500,0
714752,1672,500.0,500,0
714752,1673,500.0,500,0
716800,1674,500.0,500,0
716800,1675,500.0,500,0
716800,1676,500.0,500,0
716800,1677,500.0,500,0
718848,1678,500.0,500,0
718848,1679,500.0,500,0
718848,1680,500.0,500,0
718848,1681,500.0,500,0
720896,1682,500.0,500,0
720896,1683,500.0,500,0
720896,1684,500.0,500,0
720896,1685,500.0,500,0
722944,1686,500.0,500,0
722944,1687,500.0,500,0
722944,1688,500.0,500,0
722944,1689,500.0,500,0
724992,1690,500.0,500,0
724992,1691,500.0,500,0
724992,1692,500.0,500,0
724992,1693,500.0,500,0
727040,1694,500.0,500,0
727040,1695,500.0,500,0
727040,1696,500.0,500,0
727040,1697,500.0,500,0
729088,1698,500.0,500,0
729088,1699,500.0,500,0
729088,1700,500.0,500,0
729088,1701,500.0,500,0
731136,1702,500.0,500,0
731136,1703,500.0,500,0
731136,1704,500.0,500,0
731136,1705,500.0,500,0
733184,1706,500.0,500,0
733184,1707,500.0,500,0
733184,1708,500.0,500,0
733184,1709,500.0,500,0
735232,1710,500.0,500,0
735232,1711,500.0,500,0
735232,1712,500.0,500,0
735232,1713,500.0,500,0
737280,1714,500.0,500,0
737280,1715,500.0,500,0
737280,1716,500.0,500,0
737280,1717,500.0,500,0
739328,1718,500.0,500,0
739328,1719,500.0,500,0
739328,1720,500.0,500,0
739328,1721,500.0,500,0
741376,1722,500.0,500,0
741376,1723,500.0,500,0
741376,1724,500.0,500,0
741376,1725,500.0,500,0
743424,1726,500.0,500,0
743424,1727,500.0,500,0
743424,1728,500.0,500,0
743424,1729,500.0,500,0
745472,1730,500.0,500,0
745472,1731,500.0,500,0
745472,1732,500.0,500,0
745472,1733,500.0,500,0
747520,1734,500.0,500,0
747520,1735,500.0,500,0
747520,1736,306.0,306,0
747520,1737,500.0,500,0
749568,1738,500.0,500,0
749568,1739,500.0,500,0
749568,1740,500.0,500,0
749568,1741,500.0,500,0
751616,1742,500.0,500,0
751616,1743,500.0,500,0
751616,1744,500.0,500,0
751616,1745,500.0,500,0
753664,1746,500.0,500,0
753664,1747,500.0,500,0
753664,1748,500.0,500,0
753664,1749,500.0,500,0
755712,1750,500.0,500,0
755712,1751,500.0,500,0
755712,1752,500.0,500,0
755712,1753,500.0,500,0
757760,1754,500.0,500,0
757760,1755,500.0,500,0
757760,1756,500.0,500,0
757760,1757,500.0,500,0
759808,1758,500.0,500,0
759808,1759,500.0,500,0
759808,1760,500.0,500,0
759808,1761,130.0,130,0
761856,1762,500.0,500,0
761856,1763,500.0,500,0
761856,1764,500.0,500,0
761856,1765,500.0,500,0
763904,1766,500.0,500,0
763904,1767,500.0,500,0
763904,1768,500.0,500,0
763904,1769,500.0,500,0
765952,1770,151.0,151,0
765952,1771,500.0,500,0
765952,1772,500.0,500,0
765952,1773,500.0,500,0
768000,1774,500.0,500,0
768000,1775,500.0,500,0
768000,1776,500.0,500,0
768000,1777,500.0,500,0
770048,1778,500.0,500,0
770048,1779,487.0,487,0
770048,1780,500.0,500,0
770048,1781,500.0,500,0
772096,1782,500.0,500,0
772096,1783,500.0,500,0
772096,1784,500.0,500,0
772096,1785,500.0,500,0
774144,1786,500.0,500,0
774144,1787,500.0,500,0
774144,1788,500.0,500,0
774144,1789,500.0,500,0
776192,1790,500.0,500,0
776192,1791,500.0,500,0
776192,1792,500.0,500,0
776192,1793,500.0,500,0
778240,1794,500.0,500,0
778240,1795,500.0,500,0
778240,1796,500.0,500,0
778240,1797,500.0,500,0
780288,1798,500.0,500,0
780288,1799,500.0,500,0
780288,1800,500.0,500,0
780288,1801,158.0,158,0
782336,1802,500.0,500,0
782336,1803,500.0,500,0
782336,1804,500.0,500,0
782336,1805,500.0,500,0
784384,1806,500.0,500,0
784384,1807,500.0,500,0
784384,1808,500.0,500,0
784384,1809,500.0,500,0
786432,1810,500.0,500,0
786432,1811,500.0,500,0
786432,1812,500.0,500,0
786432,1813,500.0,500,0
788480,1814,500.0,500,0
788480,1815,500.0,500,0
788480,1816,500.0,500,0
788480,1817,500.0,500,0
790528,1818,500.0,500,0
790528,1819,500.0,500,0
790528,1820,500.0,500,0
790528,1821,269.0,269,0
792576,1822,500.0,500,0
792576,1823,266.0,266,0
792576,1824,500.0,500,0
792576,1825,500.0,500,0
794624,1826,500.0,500,0
794624,1827,500.0,500,0
794624,1828,500.0,500,0
794624,1829,500.0,500,0
796672,1830,500.0,500,0
796672,1831,500.0,500,0
796672,1832,500.0,500,0
796672,1833,500.0,500,0
798720,1834,500.0,500,0
798720,1835,500.0,500,0
798720,1836,500.0,500,0
798720,1837,279.0,279,0
800768,1838,500.0,500,0
800768,1839,500.0,500,0
800768,1840,500.0,500,0
800768,1841,500.0,500,0
802816,1842,500.0,500,0
802816,1843,500.0,500,0
802816,1844,500.0,500,0
802816,1845,500.0,500,0
804864,1846,500.0,500,0
804864,1847,318.0,318,0
804864,1848,500.0,500,0
804864,1849,285.0,285,0
804864,1850,439.0,439,0
806912,1851,217.0,217,0
806912,1852,500.0,500,0
806912,1853,500.0,500,0
806912,1854,500.0,500,0
806912,1855,215.0,215,0
808960,1856,500.0,500,0
808960,1857,202.0,202,0
808960,1858,500.0,500,0
808960,1859,500.0,500,0
811008,1860,500.0,500,0
811008,1861,500.0,500,0
811008,1862,500.0,500,0
811008,1863,500.0,500,0
813056,1864,500.0,500,0
813056,1865,500.0,500,0
813056,1866,500.0,500,0
813056,1867,500.0,500,0
815104,1868,500.0,500,0
815104,1869,500.0,500,0
815104,1870,500.0,500,0
815104,1871,500.0,500,0
817152,1872,418.0,418,0
817152,1873,500.0,500,0
817152,1874,500.0,500,0
817152,1875,500.0,500,0
819200,1876,500.0,500,0
819200,1877,500.0,500,0
819200,1878,500.0,500,0
819200,1879,500.0,500,0
821248,1880,500.0,500,0
821248,1881,500.0,500,0
821248,1882,121.0,121,0
821248,1883,500.0,500,0
823296,1884,251.0,251,0
823296,1885,500.0,500,0
823296,1886,500.0,500,0
823296,1887,500.0,500,0
825344,1888,500.0,500,0
825344,1889,500.0,500,0
825344,1890,500.0,500,0
825344,1891,214.0,214,0
827392,1892,500.0,500,0
827392,1893,469.0,469,0
827392,1894,500.0,500,0
827392,1895,500.0,500,0
829440,1896,500.0,500,0
829440,1897,500.0,500,0
829440,1898,500.0,500,0
829440,1899,500.0,500,0
831488,1900,500.0,500,0
831488,1901,500.0,500,0
831488,1902,500.0,500,0
831488,1903,500.0,500,0
833536,1904,252.0,252,0
833536,1905,500.0,500,0
833536,1906,382.0,382,0
833536,1907,500.0,500,0
835584,1908,500.0,500,0
835584,1909,500.0,500,0
835584,1910,500.0,500,0
835584,1911,500.0,500,0
837632,1912,500.0,500,0
837632,1913,500.0,500,0
837632,1914,500.0,500,0
837632,1915,500.0,500,0
839680,1916,500.0,500,0
839680,1917,500.0,500,0
839680,1918,500.0,500,0
839680,1919,500.0,500,0
841728,1920,104.0,104,0
841728,1921,500.0,500,0
841728,1922,129.0,129,0
841728,1923,452.0,452,0
841728,1924,500.0,500,0
841728,1925,187.0,187,0
841728,1926,103.0,103,0
843776,1927,500.0,500,0
843776,1928,500.0,500,0
843776,1929,304.0,304,0
843776,1930,500.0,500,0
845824,1931,217.0,217,0
845824,1932,500.0,500,0
845824,1933,500.0,500,0
845824,1934,500.0,500,0
845824,1935,184.0,184,0
847872,1936,500.0,500,0
847872,1937,500.0,500,0
847872,1938,174.0,174,0
847872,1939,500.0,500,0
849920,1940,500.0,500,0
849920,1941,500.0,500,0
849920,1942,500.0,500,0
849920,1943,500.0,500,0
851968,1944,500.0,500,0
851968,1945,500.0,500,0
851968,1946,500.0,500,0
851968,1947,500.0,500,0
854016,1948,500.0,500,0
854016,1949,500.0,500,0
854016,1950,500.0,500,0
854016,1951,500.0,500,0
856064,1952,500.0,500,0
856064,1953,500.0,500,0
856064,1954,500.0,500,0
856064,1955,500.0,500,0
858112,1956,500.0,500,0
858112,1957,500.0,500,0
858112,1958,500.0,500,0
858112,1959,500.0,500,0
860160,1960,500.0,500,0
860160,1961,500.0,500,0
860160,1962,370.0,370,0
860160,1963,149.0,149,0
860160,1964,228.0,228,0
862208,1965,500.0,500,0
862208,1966,265.0,265,0
862208,1967,500.0,500,0
862208,1968,500.0,500,0
864256,1969,500.0,500,0
864256,1970,500.0,500,0
864256,1971,302.0,302,0
864256,1972,336.0,336,0
866304,1973,367.0,367,0
866304,1974,422.0,422,0
866304,1975,125.0,125,0
866304,1976,321.0,321,0
866304,1977,500.0,500,0
868352,1978,500.0,500,0
868352,1979,500.0,500,0
868352,1980,286.0,286,0
868352,1981,471.0,471,0
870400,1982,500.0,500,0
870400,1983,398.0,398,0
870400,1984,500.0,500,0
870400,1985,500.0,500,0
872448,1986,347.0,347,0
872448,1987,407.0,407,0
872448,1988,500.0,500,0
872448,1989,500.0,500,0
874496,1990,500.0,500,0
874496,1991,351.0,351,0
874496,1992,500.0,500,0
874496,1993,414.0,414,0
876544,1994,500.0,500,0
876544,1995,360.0,360,0
876544,1996,315.0,315,0
876544,1997,500.0,500,0
876544,1998,313.0,313,0
878592,1999,456.0,456,0
878592,2000,474.0,474,0
878592,2001,500.0,500,0
878592,2002,338.0,338,0
880640,2003,500.0,500,0
880640,2004,500.0,500,0
880640,2005,441.0,441,0
880640,2006,500.0,500,0
882688,2007,377.0,377,0
882688,2008,500.0,500,0
882688,2009,437.0,437,0
882688,2010,500.0,500,0
884736,2011,473.0,473,0
884736,2012,500.0,500,0
884736,2013,290.0,290,0
884736,2014,337.0,337,0
884736,2015,375.0,375,0
886784,2016,500.0,500,0
886784,2017,500.0,500,0
886784,2018,500.0,500,0
886784,2019,480.0,480,0
888832,2020,500.0,500,0
888832,2021,500.0,500,0
888832,2022,487.0,487,0
888832,2023,500.0,500,0
890880,2024,500.0,500,0
890880,2025,500.0,500,0
890880,2026,394.0,394,0
890880,2027,500.0,500,0
892928,2028,500.0,500,0
892928,2029,500.0,500,0
892928,2030,500.0,500,0
892928,2031,500.0,500,0
894976,2032,405.0,405,0
894976,2033,500.0,500,0
894976,2034,500.0,500,0
894976,2035,500.0,500,0
897024,2036,374.0,374,0
897024,2037,500.0,500,0
897024,2038,500.0,500,0
897024,2039,350.0,350,0
897024,2040,291.0,291,0
899072,2041,500.0,500,0
899072,2042,500.0,500,0
899072,2043,427.0,427,0
899072,2044,401.0,401,0
901120,2045,407.0,407,0
901120,2046,287.0,287,0
901120,2047,470.0,470,0
901120,2048,500.0,500,0
903168,2049,500.0,500,0
903168,2050,500.0,500,0
903168,2051,500.0,500,0
903168,2052,500.0,500,0
905216,2053,500.0,500,0
905216,2054,500.0,500,0
905216,2055,500.0,500,0
905216,2056,500.0,500,0
907264,2057,500.0,500,0
907264,2058,500.0,500,0
907264,2059,500.0,500,0
907264,2060,500.0,500,0
909312,2061,500.0,500,0
909312,2062,500.0,500,0
909312,2063,500.0,500,0
909312,2064,500.0,500,0
911360,2065,500.0,500,0
911360,2066,500.0,500,0
