step,episode,episode_return,episode_length,seed
925696,2063,500.0,500,1
927744,2064,500.0,500,1
927744,2065,500.0,500,1
927744,2066,500.0,500,1
927744,2067,500.0,500,1
929792,2068,500.0,500,1
929792,2069,500.0,500,1
929792,2070,188.0,188,1
929792,2071,500.0,500,1
931840,2072,500.0,500,1
931840,2073,500.0,500,1
931840,2074,500.0,500,1
931840,2075,107.0,107,1
933888,2076,500.0,500,1
933888,2077,500.0,500,1
933888,2078,500.0,500,1
933888,2079,500.0,500,1
935936,2080,500.0,500,1
935936,2081,500.0,500,1
935936,2082,500.0,500,1
935936,2083,500.0,500,1
937984,2084,500.0,500,1
937984,2085,500.0,500,1
937984,2086,500.0,500,1
937984,2087,500.0,500,1
940032,2088,500.0,500,1
940032,2089,500.0,500,1
940032,2090,45.0,45,1
940032,2091,500.0,500,1
940032,2092,500.0,500,1
942080,2093,500.0,500,1
942080,2094,500.0,500,1
942080,2095,500.0,500,1
942080,2096,500.0,500,1
944128,2097,500.0,500,1
944128,2098,500.0,500,1
944128,2099,500.0,500,1
944128,2100,500.0,500,1
946176,2101,500.0,500,1
946176,2102,500.0,500,1
946176,2103,500.0,500,1
946176,2104,500.0,500,1
948224,2105,500.0,500,1
948224,2106,500.0,500,1
948224,2107,91.0,91,1
948224,2108,500.0,500,1
950272,2109,500.0,500,1
950272,2110,500.0,500,1
950272,2111,500.0,500,1
950272,2112,500.0,500,1
952320,2113,500.0,500,1
952320,2114,500.0,500,1
952320,2115,500.0,500,1
952320,2116,500.0,500,1
954368,2117,500.0,500,1
954368,2118,500.0,500,1
954368,2119,500.0,500,1
954368,2120,500.0,500,1
956416,2121,500.0,500,1
956416,2122,500.0,500,1
956416,2123,500.0,500,1
956416,2124,500.0,500,1
958464,2125,500.0,500,1
958464,2126,500.0,500,1
958464,2127,500.0,500,1
958464,2128,500.0,500,1
960512,2129,36.0,36,1
960512,2130,500.0,500,1
960512,2131,500.0,500,1
960512,2132,500.0,500,1
960512,2133,500.0,500,1
962560,2134,500.0,500,1
962560,2135,500.0,500,1
962560,2136,500.0,500,1
962560,2137,500.0,500,1
964608,2138,500.0,500,1
964608,2139,500.0,500,1
964608,2140,36.0,36,1
964608,2141,500.0,500,1
964608,2142,500.0,500,1
966656,2143,500.0,500,1
966656,2144,500.0,500,1
966656,2145,500.0,500,1
966656,2146,500.0,500,1
968704,2147,500.0,500,1
968704,2148,500.0,500,1
968704,2149,500.0,500,1
968704,2150,500.0,500,1
970752,2151,500.0,500,1
970752,2152,500.0,500,1
970752,2153,500.0,500,1
970752,2154,500.0,500,1
972800,2155,500.0,500,1
972800,2156,500.0,500,1
972800,2157,63.0,63,1
972800,2158,500.0,500,1
974848,2159,12.0,12,1
974848,2160,500.0,500,1
974848,2161,15.0,15,1
974848,2162,500.0,500,1
974848,2163,500.0,500,1
974848,2164,500.0,500,1
976896,2165,500.0,500,1
976896,2166,500.0,500,1
976896,2167,500.0,500,1
976896,2168,500.0,500,1
978944,2169,500.0,500,1
978944,2170,500.0,500,1
978944,2171,500.0,500,1
978944,2172,500.0,500,1
980992,2173,500.0,500,1
980992,2174,500.0,500,1
980992,2175,500.0,500,1
980992,2176,500.0,500,1
983040,2177,50.0,50,1
983040,2178,15.0,15,1
983040,2179,500.0,500,1
983040,2180,500.0,500,1
983040,2181,500.0,500,1
985088,2182,41.0,41,1
985088,2183,15.0,15,1
985088,2184,42.0,42,1
985088,2185,13.0,13,1
985088,2186,500.0,500,1
985088,2187,500.0,500,1
985088,2188,500.0,500,1
987136,2189,500.0,500,1
987136,2190,500.0,500,1
987136,2191,500.0,500,1
987136,2192,500.0,500,1
989184,2193,500.0,500,1
989184,2194,500.0,500,1
989184,2195,500.0,500,1
989184,2196,500.0,500,1
991232,2197,500.0,500,1
991232,2198,500.0,500,1
991232,2199,46.0,46,1
991232,2200,61.0,61,1
991232,2201,500.0,500,1
993280,2202,500.0,500,1
993280,2203,500.0,500,1
993280,2204,500.0,500,1
993280,2205,500.0,500,1
995328,2206,500.0,500,1
995328,2207,500.0,500,1
995328,2208,500.0,500,1
995328,2209,500.0,500,1
997376,2210,500.0,500,1
997376,2211,500.0,500,1
997376,2212,500.0,500,1
997376,2213,500.0,500,1
999424,2214,500.0,500,1
999424,2215,500.0,500,1
999424,2216,500.0,500,1
999424,2217,500.0,500,1
1000000,2218,500.0,500,1
